transaction_id,customer_id,transaction_date,total_amount,quantity,num_products,promotion_used
T61153,2724,2023-05-19,5946.24,5,4,1
T61140,2724,2023-05-22,2693.57,6,5,1
T61150,2724,2023-06-01,2265.9,5,5,0
T61133,2724,2023-06-11,3056.75,5,3,1
T61138,2724,2023-06-12,1559.97,3,4,0
T61136,2724,2023-06-24,191.41,5,1,0
T61164,2725,2023-01-06,4366.79,5,1,1
T61168,2725,2023-01-24,2660.94,3,2,1
T61163,2725,2023-02-16,464.43,6,3,1
T61160,2725,2023-03-14,1308.9,4,5,0
T61162,2725,2023-04-18,1333.53,4,1,0
T61159,2725,2023-04-23,870.66,6,4,0
T61166,2725,2023-04-24,1164.26,4,3,1
T61165,2725,2023-05-02,50.0,3,1,0
T61169,2725,2023-05-09,1528.44,4,1,0
T61167,2725,2023-05-11,2412.88,2,4,1
T61161,2725,2023-05-24,1295.5,3,3,1
T61171,2726,2023-01-01,733.52,2,5,0
T61177,2726,2023-01-02,1620.24,2,1,1
T61198,2726,2023-01-12,733.82,5,2,0
T61191,2726,2023-01-15,280.65,1,2,0
T61176,2726,2023-01-18,867.74,6,2,0
T61193,2726,2023-02-17,1344.85,6,2,0
T61201,2726,2023-03-06,566.35,5,3,1
T61180,2726,2023-03-12,2289.53,6,3,1
T61170,2726,2023-03-15,1026.27,2,2,1
T61178,2726,2023-03-16,902.09,6,3,0
T61179,2726,2023-03-16,122.91,1,1,0
T61172,2726,2023-03-21,716.35,6,3,0
T61173,2726,2023-03-30,664.27,2,4,0
T61202,2726,2023-03-31,1200.03,3,2,0
T61204,2726,2023-04-01,60.12,6,2,0
T61187,2726,2023-04-03,95.57,1,4,1
T61174,2726,2023-04-05,1444.34,3,5,0
T61184,2726,2023-04-05,858.89,1,1,1
T61189,2726,2023-04-06,262.14,1,1,1
T61175,2726,2023-04-08,1576.58,5,1,1
T61188,2726,2023-04-12,1852.76,6,4,1
T61190,2726,2023-04-24,215.51,5,3,0
T61185,2726,2023-04-27,158.9,5,2,1
T61205,2726,2023-04-28,1458.81,5,3,0
T61203,2726,2023-04-29,668.71,4,2,0
T61194,2726,2023-05-04,1221.33,6,3,0
T61195,2726,2023-05-10,166.2,2,3,1
T61182,2726,2023-05-22,371.85,6,5,1
T61181,2726,2023-05-24,2452.71,6,4,1
T61186,2726,2023-05-30,608.99,2,2,0
T61200,2726,2023-06-02,1479.78,3,3,0
T61183,2726,2023-06-08,1852.57,3,3,1
T61192,2726,2023-06-08,307.62,6,5,0
T61196,2726,2023-06-09,1546.65,4,3,0
T61197,2726,2023-06-14,515.2,3,3,1
T61199,2726,2023-06-29,160.05,6,5,0
T61207,2727,2023-01-17,683.51,6,2,1
T61214,2727,2023-02-11,113.22,1,1,1
T61209,2727,2023-02-14,1174.9,3,5,1
T61212,2727,2023-02-21,69.77,3,4,0
T61211,2727,2023-03-26,672.81,2,4,1
T61213,2727,2023-05-11,1799.34,4,5,1
T61208,2727,2023-05-14,270.1,6,2,1
T61210,2727,2023-06-11,386.23,2,4,1
T61206,2727,2023-06-26,964.92,6,5,1
T61221,2728,2023-01-06,143.23,5,5,0
T61216,2728,2023-01-10,2426.08,1,3,1
T61232,2728,2023-01-13,910.45,3,4,1
T61217,2728,2023-01-16,4252.28,1,3,1
T61226,2728,2023-01-22,3064.0,1,4,0
T61233,2728,2023-02-14,2945.83,1,2,1
T61220,2728,2023-02-17,2619.38,6,1,1
T61238,2728,2023-02-20,1382.37,4,2,1
T61224,2728,2023-03-06,945.74,1,1,0
T61231,2728,2023-03-06,949.53,5,5,1
T61227,2728,2023-03-09,4195.72,6,2,1
T61219,2728,2023-03-10,4265.54,3,1,1
T61223,2728,2023-03-14,95.05,5,1,0
T61228,2728,2023-03-17,360.75,4,5,1
T61236,2728,2023-04-08,507.95,5,2,0
T61237,2728,2023-04-10,1676.95,6,3,1
T61218,2728,2023-04-28,2868.93,2,4,1
T61229,2728,2023-05-05,1047.63,1,5,1
T61235,2728,2023-05-06,157.14,3,4,1
T61222,2728,2023-05-20,690.83,2,3,0
T61239,2728,2023-06-06,1196.98,3,3,0
T61225,2728,2023-06-19,905.41,4,3,1
T61230,2728,2023-06-22,749.33,3,1,0
T61215,2728,2023-06-25,2657.92,2,5,1
T61234,2728,2023-06-25,2717.49,5,1,1
T61240,2729,2023-01-24,6101.87,2,5,1
T61245,2729,2023-02-24,1255.27,2,1,0
T61247,2729,2023-03-08,339.88,3,2,1
T61242,2729,2023-04-12,868.94,2,2,1
T61244,2729,2023-04-19,1427.11,5,4,0
T61246,2729,2023-04-22,201.74,5,2,0
T61243,2729,2023-05-10,4644.5,5,2,1
T61241,2729,2023-06-18,493.06,3,1,1
T61252,2730,2023-01-28,136.09,2,1,1
T61259,2730,2023-02-24,50.0,4,2,1
T61251,2730,2023-02-25,2789.03,1,2,1
T61249,2730,2023-03-01,750.24,1,2,1
T61248,2730,2023-03-12,568.76,3,4,1
T61261,2730,2023-03-28,2390.76,4,5,1
T61255,2730,2023-04-15,1595.04,4,2,0
T61256,2730,2023-05-13,4231.29,6,4,1
T61262,2730,2023-05-15,1270.36,4,5,0
T61260,2730,2023-05-25,511.47,5,4,0
T61253,2730,2023-06-02,342.59,5,2,0
T61258,2730,2023-06-04,1541.79,5,5,0
T61250,2730,2023-06-08,825.1,3,5,1
T61263,2730,2023-06-08,282.26,6,5,1
T61257,2730,2023-06-13,2692.74,3,5,1
T61254,2730,2023-06-22,186.07,4,5,1
T61264,2730,2023-06-27,753.93,5,3,0
T61274,2731,2023-01-19,355.46,3,3,0
T61273,2731,2023-01-23,1152.58,1,4,1
T61267,2731,2023-02-07,2775.51,5,4,1
T61269,2731,2023-02-10,1141.96,3,2,1
T61268,2731,2023-02-21,50.0,4,3,0
T61266,2731,2023-03-24,882.77,1,4,1
T61270,2731,2023-03-31,318.48,4,5,0
T61271,2731,2023-04-01,5573.33,4,4,1
T61272,2731,2023-04-06,80.78,4,5,0
T61265,2731,2023-04-16,110.43,1,5,1
T61277,2731,2023-05-02,672.97,1,2,0
T61276,2731,2023-05-04,156.03,6,1,0
T61275,2731,2023-05-27,2569.2,4,5,0
T61290,2732,2023-01-09,3402.43,4,3,1
T61278,2732,2023-01-15,246.01,3,1,0
T61295,2732,2023-01-20,2114.9,3,1,0
T61282,2732,2023-01-31,1553.12,5,2,1
T61286,2732,2023-02-08,1200.08,1,4,1
T61281,2732,2023-03-20,248.01,3,4,0
T61289,2732,2023-03-23,387.16,4,1,1
T61291,2732,2023-03-31,288.11,5,5,1
T61294,2732,2023-04-13,3210.53,2,2,0
T61283,2732,2023-04-17,2039.35,5,5,0
T61285,2732,2023-04-20,571.42,3,2,0
T61284,2732,2023-04-22,744.76,1,3,1
T61287,2732,2023-04-28,1264.58,6,1,0
T61280,2732,2023-05-09,519.61,2,1,1
T61279,2732,2023-05-18,1927.99,3,3,1
T61293,2732,2023-05-25,400.38,6,1,0
T61288,2732,2023-06-02,1297.21,5,4,0
T61292,2732,2023-06-30,562.39,3,5,0
T61314,2733,2023-01-02,569.21,4,4,1
T61317,2733,2023-01-04,1020.14,4,2,0
T61298,2733,2023-01-09,1389.65,6,1,1
T61310,2733,2023-01-09,2757.82,1,5,0
T61312,2733,2023-01-14,136.2,3,2,0
T61296,2733,2023-01-15,2000.94,2,2,1
T61320,2733,2023-01-16,3820.25,5,4,1
T61318,2733,2023-01-17,512.39,2,3,1
T61313,2733,2023-01-24,1388.54,1,5,0
T61306,2733,2023-02-02,990.42,1,4,0
T61308,2733,2023-02-02,767.46,3,4,1
T61323,2733,2023-02-20,159.14,2,2,1
T61319,2733,2023-03-18,851.04,6,1,1
T61302,2733,2023-03-20,998.07,1,1,1
T61305,2733,2023-03-30,1662.29,4,1,0
T61304,2733,2023-04-04,923.34,3,5,1
T61315,2733,2023-04-04,396.91,6,4,0
T61303,2733,2023-04-13,528.97,5,1,1
T61322,2733,2023-04-17,1907.27,3,4,1
T61301,2733,2023-04-29,907.95,6,5,1
T61324,2733,2023-04-29,471.62,6,2,0
T61309,2733,2023-04-30,1512.23,6,1,0
T61321,2733,2023-04-30,1703.91,6,2,0
T61300,2733,2023-05-11,4120.87,5,5,0
T61307,2733,2023-05-12,1230.2,4,3,1
T61325,2733,2023-05-19,134.78,6,1,1
T61311,2733,2023-06-12,62.88,5,1,0
T61299,2733,2023-06-20,314.06,1,2,0
T61316,2733,2023-06-27,236.08,6,4,0
T61297,2733,2023-06-29,50.0,6,2,0
T61332,2734,2023-01-01,236.18,1,2,1
T61337,2734,2023-01-04,772.2,1,1,1
T61326,2734,2023-01-10,4150.12,2,2,0
T61348,2734,2023-01-27,396.41,5,3,0
T61342,2734,2023-01-29,191.2,1,4,0
T61345,2734,2023-02-01,752.5,5,2,1
T61335,2734,2023-02-11,420.33,6,2,1
T61336,2734,2023-02-18,1514.62,5,1,1
T61340,2734,2023-03-03,88.79,1,4,1
T61333,2734,2023-03-13,70.24,5,2,0
T61354,2734,2023-03-31,64.89,3,2,0
T61339,2734,2023-04-01,1013.97,6,5,0
T61349,2734,2023-04-05,221.86,5,1,0
T61351,2734,2023-04-08,241.13,1,2,1
T61327,2734,2023-04-09,1375.55,6,4,0
T61344,2734,2023-04-12,397.75,5,2,0
T61352,2734,2023-04-16,177.88,1,1,1
T61353,2734,2023-04-23,2336.91,2,3,1
T61329,2734,2023-04-26,774.38,4,2,0
T61334,2734,2023-05-14,468.42,5,4,1
T61343,2734,2023-05-22,393.7,3,3,0
T61350,2734,2023-05-27,597.04,5,4,0
T61355,2734,2023-05-27,1488.87,2,1,0
T61347,2734,2023-06-02,471.05,4,4,0
T61330,2734,2023-06-04,367.06,4,1,0
T61341,2734,2023-06-07,1302.9,1,4,0
T61328,2734,2023-06-08,50.0,6,3,1
T61338,2734,2023-06-19,413.23,1,4,1
T61346,2734,2023-06-27,3673.15,4,1,1
T61331,2734,2023-06-28,931.73,6,2,1
T61359,2735,2023-01-03,1453.94,5,4,0
T61357,2735,2023-01-07,50.0,6,4,1
T61371,2735,2023-01-08,50.36,3,5,1
T61373,2735,2023-01-13,596.43,2,5,0
T61364,2735,2023-01-27,3234.82,6,3,1
T61361,2735,2023-02-15,99.19,5,1,0
T61380,2735,2023-02-17,397.85,4,5,0
T61374,2735,2023-02-20,1036.48,1,5,0
T61378,2735,2023-02-24,909.57,5,4,0
T61356,2735,2023-03-12,271.63,1,3,1
T61379,2735,2023-03-12,668.09,2,2,1
T61370,2735,2023-03-14,1983.0,6,5,1
T61375,2735,2023-03-29,1076.55,6,4,0
T61377,2735,2023-04-05,274.18,6,3,1
T61362,2735,2023-04-13,536.8,3,1,1
T61368,2735,2023-04-18,975.57,5,3,0
T61372,2735,2023-04-23,1427.36,1,2,1
T61366,2735,2023-05-05,3983.88,5,5,0
T61365,2735,2023-05-06,905.07,2,5,1
T61363,2735,2023-05-27,240.09,6,5,0
T61369,2735,2023-05-29,253.05,2,2,0
T61360,2735,2023-05-31,488.3,1,5,1
T61376,2735,2023-06-05,1488.74,6,3,0
T61358,2735,2023-06-06,1902.54,6,1,1
T61383,2735,2023-06-11,3568.41,5,3,0
T61382,2735,2023-06-13,3644.24,6,1,1
T61367,2735,2023-06-14,519.37,2,2,1
T61381,2735,2023-06-20,821.57,1,5,0
T61384,2735,2023-06-23,392.24,4,3,1
T61422,2736,2023-01-13,164.14,4,3,1
T61396,2736,2023-01-17,51.33,6,1,0
T61412,2736,2023-01-20,62.5,6,3,0
T61419,2736,2023-01-24,679.04,6,5,0
T61403,2736,2023-01-25,1956.94,3,2,1
T61408,2736,2023-01-25,337.21,2,3,1
T61417,2736,2023-01-29,282.81,5,3,1
T61418,2736,2023-02-09,99.45,1,2,0
T61413,2736,2023-02-10,655.15,5,2,1
T61402,2736,2023-02-11,2583.53,5,3,1
T61389,2736,2023-02-12,2447.67,6,4,0
T61424,2736,2023-02-16,462.27,3,3,1
T61399,2736,2023-02-17,791.94,6,3,1
T61398,2736,2023-02-20,411.82,1,3,1
T61410,2736,2023-02-21,462.36,3,3,1
T61415,2736,2023-02-22,404.6,2,5,1
T61393,2736,2023-02-24,227.11,2,5,1
T61392,2736,2023-02-25,1262.48,1,4,1
T61421,2736,2023-03-05,2966.83,1,5,1
T61405,2736,2023-03-09,513.28,5,5,1
T61416,2736,2023-03-10,772.83,4,1,0
T61391,2736,2023-03-11,554.0,5,4,1
T61387,2736,2023-03-16,344.55,2,2,0
T61400,2736,2023-04-02,941.04,4,4,0
T61395,2736,2023-04-04,2145.17,3,4,0
T61414,2736,2023-04-08,93.29,6,4,0
T61411,2736,2023-04-12,119.98,3,2,1
T61420,2736,2023-04-15,714.08,6,1,1
T61409,2736,2023-04-19,547.14,2,5,1
T61394,2736,2023-04-21,211.7,4,1,0
T61406,2736,2023-04-28,897.27,2,3,0
T61423,2736,2023-05-04,1145.4,6,1,0
T61386,2736,2023-05-17,2512.3,2,3,0
T61390,2736,2023-05-24,868.31,2,4,0
T61404,2736,2023-05-30,1019.32,6,2,1
T61407,2736,2023-05-31,50.0,4,2,0
T61388,2736,2023-06-05,1096.41,4,3,1
T61397,2736,2023-06-05,1953.31,3,4,0
T61401,2736,2023-06-11,1748.42,4,5,0
T61385,2736,2023-06-13,2587.14,1,1,1
T61436,2737,2023-01-13,6897.73,5,3,0
T61437,2737,2023-01-15,239.77,5,3,1
T61433,2737,2023-01-25,656.19,4,3,1
T61438,2737,2023-01-31,1725.33,2,5,1
T61445,2737,2023-01-31,3957.79,1,1,1
T61443,2737,2023-02-06,940.36,1,3,0
T61446,2737,2023-02-10,1349.57,5,1,0
T61426,2737,2023-02-11,599.36,4,4,0
T61441,2737,2023-02-23,368.55,5,1,0
T61439,2737,2023-02-24,1121.49,2,4,0
T61432,2737,2023-03-12,220.57,5,3,0
T61444,2737,2023-03-15,1140.77,6,3,0
T61431,2737,2023-03-16,193.23,1,1,1
T61430,2737,2023-03-25,2193.16,2,3,1
T61449,2737,2023-03-31,560.63,1,5,0
T61448,2737,2023-04-27,6139.42,3,4,1
T61428,2737,2023-04-29,542.25,5,2,0
T61429,2737,2023-05-02,1741.55,1,2,0
T61435,2737,2023-05-03,2054.92,5,2,1
T61440,2737,2023-05-06,1240.82,1,2,1
T61427,2737,2023-05-08,670.21,3,4,1
T61434,2737,2023-06-18,463.13,5,3,0
T61447,2737,2023-06-21,703.7,3,3,1
T61425,2737,2023-06-25,158.32,6,3,1
T61442,2737,2023-06-27,122.7,3,4,0
T61452,2738,2023-01-05,371.51,3,5,0
T61466,2738,2023-01-13,242.5,1,1,0
T61451,2738,2023-01-15,1154.74,3,3,1
T61459,2738,2023-01-16,542.55,1,4,1
T61467,2738,2023-01-27,712.74,1,4,0
T61461,2738,2023-02-05,300.48,1,4,1
T61456,2738,2023-02-14,183.26,3,3,0
T61472,2738,2023-02-14,447.8,1,5,0
T61470,2738,2023-02-17,2162.18,4,4,1
T61455,2738,2023-02-22,194.48,3,5,0
T61471,2738,2023-02-22,1055.47,6,3,1
T61457,2738,2023-03-04,1258.55,2,2,0
T61460,2738,2023-03-17,1137.1,1,4,0
T61468,2738,2023-03-30,285.11,1,1,0
T61465,2738,2023-04-19,2854.91,5,5,1
T61462,2738,2023-04-26,188.59,6,2,1
T61473,2738,2023-05-04,346.98,5,1,0
T61450,2738,2023-05-17,212.88,5,2,1
T61453,2738,2023-05-18,3064.41,3,4,1
T61463,2738,2023-05-22,1284.95,3,2,0
T61458,2738,2023-06-04,546.65,3,1,0
T61464,2738,2023-06-06,50.0,5,5,1
T61454,2738,2023-06-23,670.06,4,4,0
T61469,2738,2023-06-30,295.42,2,4,1
T61498,2739,2023-01-02,808.56,4,1,1
T61481,2739,2023-01-05,278.81,4,5,0
T61475,2739,2023-01-13,970.13,1,2,0
T61486,2739,2023-01-13,585.24,6,5,1
T61484,2739,2023-01-14,1617.38,3,5,0
T61482,2739,2023-01-24,577.91,1,3,0
T61505,2739,2023-01-26,3927.89,4,4,1
T61476,2739,2023-02-07,1574.71,4,4,0
T61496,2739,2023-02-08,1800.76,2,2,1
T61495,2739,2023-02-10,104.01,2,4,1
T61474,2739,2023-02-15,287.22,3,3,1
T61507,2739,2023-02-25,793.11,1,5,0
T61497,2739,2023-03-16,1639.22,3,3,0
T61477,2739,2023-03-21,350.88,4,5,1
T61510,2739,2023-03-27,902.5,3,3,0
T61485,2739,2023-04-04,212.79,3,4,1
T61483,2739,2023-04-06,2447.87,4,1,0
T61502,2739,2023-04-07,551.1,6,2,0
T61504,2739,2023-04-14,245.17,2,2,1
T61480,2739,2023-04-18,1603.99,3,5,0
T61509,2739,2023-04-21,640.28,2,3,0
T61491,2739,2023-05-06,2144.2,3,4,1
T61501,2739,2023-05-06,50.0,3,2,0
T61478,2739,2023-05-15,484.7,1,3,1
T61494,2739,2023-05-16,574.05,4,1,0
T61500,2739,2023-05-21,747.06,2,4,1
T61488,2739,2023-05-22,894.28,1,1,1
T61490,2739,2023-05-22,115.86,2,1,1
T61479,2739,2023-05-23,1529.13,5,5,0
T61499,2739,2023-05-25,721.81,6,3,0
T61492,2739,2023-06-13,1113.99,1,5,0
T61506,2739,2023-06-17,364.22,1,5,0
T61487,2739,2023-06-20,4347.43,6,5,0
T61503,2739,2023-06-23,165.05,6,3,1
T61489,2739,2023-06-24,1524.76,6,1,1
T61508,2739,2023-06-24,2624.89,6,2,0
T61493,2739,2023-06-27,231.72,3,1,0
T61518,2740,2023-01-03,148.04,3,2,1
T61532,2740,2023-02-01,1037.89,3,3,1
T61513,2740,2023-02-10,846.54,1,2,1
T61529,2740,2023-02-10,3524.35,3,4,0
T61520,2740,2023-02-13,151.63,4,3,0
T61516,2740,2023-02-22,614.65,4,1,0
T61514,2740,2023-02-24,544.77,6,5,0
T61517,2740,2023-03-13,2025.57,2,2,0
T61526,2740,2023-03-14,876.1,6,4,0
T61519,2740,2023-03-15,50.0,5,1,0
T61523,2740,2023-03-19,59.94,3,2,1
T61512,2740,2023-04-13,402.7,1,2,1
T61531,2740,2023-04-18,1178.48,6,1,1
T61524,2740,2023-04-23,2622.31,2,2,0
T61525,2740,2023-04-27,1184.46,4,1,0
T61511,2740,2023-05-02,221.84,4,5,1
T61534,2740,2023-05-23,3676.26,1,1,1
T61522,2740,2023-05-26,1899.62,3,2,1
T61535,2740,2023-05-27,1689.72,6,4,0
T61528,2740,2023-06-03,557.69,2,1,0
T61515,2740,2023-06-05,50.0,1,1,0
T61527,2740,2023-06-12,350.98,5,3,0
T61530,2740,2023-06-16,2910.33,5,3,0
T61533,2740,2023-06-25,283.69,5,2,0
T61521,2740,2023-06-28,1393.36,3,1,0
T61550,2741,2023-01-14,3433.73,5,1,1
T61541,2741,2023-01-16,983.29,6,1,1
T61562,2741,2023-01-16,1426.03,2,5,1
T61556,2741,2023-01-20,233.98,3,5,0
T61548,2741,2023-01-22,841.43,5,1,0
T61545,2741,2023-01-29,516.13,3,4,0
T61555,2741,2023-02-17,1817.06,3,2,0
T61544,2741,2023-03-11,161.34,1,3,0
T61551,2741,2023-03-15,338.48,6,2,1
T61543,2741,2023-03-19,1023.05,2,1,1
T61560,2741,2023-03-24,223.7,4,4,0
T61553,2741,2023-04-12,4788.71,6,2,0
T61558,2741,2023-04-12,803.26,3,4,0
T61538,2741,2023-04-23,285.72,4,3,0
T61537,2741,2023-04-27,2030.29,3,2,0
T61539,2741,2023-05-12,287.78,4,3,1
T61542,2741,2023-05-15,973.87,2,3,1
T61546,2741,2023-05-15,1021.39,2,2,0
T61552,2741,2023-05-20,694.41,3,3,0
T61557,2741,2023-05-26,2276.92,6,5,0
T61559,2741,2023-05-26,4297.6,6,5,1
T61536,2741,2023-06-04,578.02,6,3,0
T61561,2741,2023-06-04,1397.42,6,5,0
T61540,2741,2023-06-07,1878.28,2,1,1
T61549,2741,2023-06-11,977.12,4,4,1
T61547,2741,2023-06-18,341.37,4,4,0
T61554,2741,2023-06-18,248.12,1,5,1
T61563,2742,2023-01-11,1522.75,2,2,1
T61576,2742,2023-01-12,1084.41,5,5,1
T61570,2742,2023-02-05,1571.55,3,1,0
T61578,2742,2023-02-11,3935.88,5,4,1
T61582,2742,2023-02-15,75.95,6,5,1
T61564,2742,2023-02-23,127.72,3,4,0
T61581,2742,2023-02-23,1540.82,1,2,0
T61566,2742,2023-03-03,495.02,2,3,0
T61572,2742,2023-03-05,227.94,2,1,1
T61573,2742,2023-03-06,307.6,1,5,1
T61579,2742,2023-03-16,421.11,4,3,1
T61577,2742,2023-03-19,1043.78,3,1,0
T61568,2742,2023-04-02,1348.79,2,5,1
T61575,2742,2023-04-09,737.33,3,4,0
T61567,2742,2023-04-19,470.39,3,1,0
T61565,2742,2023-04-22,408.56,4,4,1
T61574,2742,2023-04-27,123.21,1,4,1
T61571,2742,2023-05-05,897.34,5,3,1
T61583,2742,2023-05-15,3191.2,2,1,1
T61580,2742,2023-05-18,1722.98,3,5,0
T61569,2742,2023-05-21,67.67,5,2,0
T61601,2743,2023-01-02,3207.78,1,3,0
T61593,2743,2023-01-14,726.6,2,5,0
T61595,2743,2023-01-31,1012.17,6,3,0
T61606,2743,2023-02-03,349.0,5,5,1
T61604,2743,2023-02-10,4395.71,2,5,1
T61591,2743,2023-02-21,345.65,5,3,1
T61600,2743,2023-02-27,1014.9,6,1,0
T61596,2743,2023-03-04,881.6,5,1,1
T61598,2743,2023-03-10,78.87,3,2,0
T61586,2743,2023-03-14,648.88,3,1,1
T61599,2743,2023-04-01,1745.02,6,1,0
T61602,2743,2023-04-01,678.69,2,4,0
T61587,2743,2023-04-07,2055.07,4,1,1
T61588,2743,2023-04-08,819.91,2,3,0
T61605,2743,2023-04-19,182.6,2,5,1
T61584,2743,2023-05-18,3213.68,1,3,0
T61585,2743,2023-05-22,605.68,3,3,1
T61590,2743,2023-05-26,50.0,5,4,0
T61603,2743,2023-06-01,615.99,5,3,1
T61597,2743,2023-06-14,547.05,4,1,1
T61589,2743,2023-06-15,1926.54,5,1,1
T61594,2743,2023-06-19,2310.29,2,4,1
T61592,2743,2023-06-24,114.58,6,3,0
T61611,2744,2023-01-06,3138.26,5,1,0
T61612,2744,2023-01-09,1458.86,5,1,1
T61617,2744,2023-01-24,975.3,6,2,1
T61610,2744,2023-02-05,286.08,6,1,1
T61616,2744,2023-02-05,574.33,1,5,1
T61615,2744,2023-03-07,2547.91,1,2,0
T61613,2744,2023-03-08,358.8,5,3,0
T61609,2744,2023-03-10,954.79,1,4,0
T61607,2744,2023-04-13,803.7,5,5,0
T61618,2744,2023-04-23,153.98,4,1,1
T61614,2744,2023-05-09,418.1,5,3,0
T61608,2744,2023-05-21,889.66,4,1,0
T61628,2745,2023-01-02,3078.39,4,2,1
T61619,2745,2023-01-03,347.99,6,4,1
T61622,2745,2023-01-05,394.57,2,4,1
T61625,2745,2023-01-08,1811.01,2,5,0
T61641,2745,2023-01-26,2853.51,5,1,1
T61640,2745,2023-01-31,445.19,5,2,0
T61629,2745,2023-02-05,248.45,6,4,1
T61636,2745,2023-02-06,273.55,5,5,0
T61630,2745,2023-02-23,811.49,3,3,0
T61627,2745,2023-03-03,2150.6,2,4,1
T61624,2745,2023-03-13,298.49,3,2,0
T61620,2745,2023-03-14,646.61,1,5,0
T61631,2745,2023-03-23,201.2,2,5,1
T61632,2745,2023-04-23,1468.3,4,1,1
T61633,2745,2023-04-23,2142.25,5,4,1
T61626,2745,2023-05-02,544.2,6,1,1
T61623,2745,2023-05-22,3613.3,4,1,0
T61621,2745,2023-05-23,1281.02,1,2,0
T61638,2745,2023-05-25,469.68,6,2,1
T61637,2745,2023-05-27,439.26,3,3,0
T61634,2745,2023-05-29,592.11,6,2,0
T61639,2745,2023-05-29,202.92,5,2,0
T61635,2745,2023-06-22,606.51,6,4,1
T61654,2746,2023-01-30,1456.8,5,2,1
T61653,2746,2023-02-11,727.43,6,3,0
T61647,2746,2023-02-14,270.38,2,2,1
T61642,2746,2023-02-22,472.34,1,1,1
T61644,2746,2023-02-25,582.66,2,2,0
T61651,2746,2023-02-26,2660.74,3,4,1
T61652,2746,2023-03-01,120.04,2,4,0
T61643,2746,2023-04-09,384.97,2,2,1
T61650,2746,2023-04-14,3598.17,2,1,1
T61646,2746,2023-04-23,1735.66,5,5,1
T61648,2746,2023-06-01,1675.86,5,1,1
T61645,2746,2023-06-08,3870.87,3,4,0
T61649,2746,2023-06-21,1744.13,5,1,1
T61661,2747,2023-01-14,552.73,1,3,0
T61674,2747,2023-01-30,2559.34,5,1,1
T61660,2747,2023-02-09,730.08,1,3,1
T61669,2747,2023-02-09,3696.45,5,2,1
T61656,2747,2023-02-10,106.8,3,1,0
T61657,2747,2023-02-23,551.08,5,3,0
T61658,2747,2023-02-28,813.26,6,1,1
T61667,2747,2023-03-02,117.58,6,4,1
T61679,2747,2023-03-04,5821.5,5,4,1
T61663,2747,2023-03-12,1950.95,6,5,1
T61682,2747,2023-03-17,112.22,2,1,1
T61684,2747,2023-03-24,2513.18,1,2,1
T61664,2747,2023-03-27,1601.17,4,3,0
T61666,2747,2023-03-27,2559.65,6,3,1
T61670,2747,2023-03-28,1004.39,6,1,1
T61678,2747,2023-03-30,1039.06,1,3,1
T61681,2747,2023-04-01,3048.08,6,3,1
T61662,2747,2023-04-07,4233.04,6,3,1
T61685,2747,2023-04-24,486.46,5,3,0
T61676,2747,2023-04-27,391.7,3,2,0
T61677,2747,2023-04-27,627.02,1,1,1
T61680,2747,2023-04-27,3751.93,4,2,0
T61668,2747,2023-05-02,185.77,1,1,0
T61675,2747,2023-05-18,327.05,2,5,0
T61655,2747,2023-05-20,4350.81,3,2,0
T61683,2747,2023-05-25,1698.45,4,1,1
T61672,2747,2023-06-03,3574.55,4,1,0
T61665,2747,2023-06-04,634.59,1,1,0
T61673,2747,2023-06-24,4419.16,2,5,1
T61671,2747,2023-06-25,208.45,5,2,1
T61659,2747,2023-06-27,639.78,5,3,1
T61704,2748,2023-01-23,2357.76,6,2,0
T61719,2748,2023-02-02,1374.62,1,2,1
T61713,2748,2023-02-07,3052.76,4,4,1
T61717,2748,2023-02-07,50.0,6,3,1
T61716,2748,2023-02-11,483.78,5,4,1
T61715,2748,2023-02-17,68.42,1,3,1
T61711,2748,2023-02-21,50.0,4,1,0
T61706,2748,2023-02-27,1031.0,4,3,0
T61696,2748,2023-03-01,4099.72,4,2,0
T61695,2748,2023-03-05,2193.03,1,4,0
T61701,2748,2023-03-07,847.47,1,4,0
T61686,2748,2023-03-09,297.5,4,1,1
T61709,2748,2023-03-21,1139.09,5,2,0
T61700,2748,2023-03-31,1081.02,4,3,1
T61718,2748,2023-03-31,1699.85,2,3,0
T61691,2748,2023-04-03,733.96,1,3,0
T61708,2748,2023-04-03,864.36,5,2,1
T61710,2748,2023-04-07,2243.08,3,2,0
T61720,2748,2023-04-10,998.35,2,1,1
T61687,2748,2023-04-28,1656.1,5,5,0
T61721,2748,2023-04-29,1411.87,4,1,0
T61722,2748,2023-04-29,926.09,1,2,1
T61707,2748,2023-04-30,479.71,2,1,1
T61705,2748,2023-05-04,120.99,4,5,0
T61702,2748,2023-05-08,2552.64,5,1,0
T61714,2748,2023-05-08,4103.38,4,2,0
T61688,2748,2023-05-15,114.28,5,2,0
T61699,2748,2023-05-18,1591.9,4,2,1
T61692,2748,2023-05-20,4875.27,5,1,1
T61689,2748,2023-05-22,3393.38,3,5,1
T61703,2748,2023-05-22,1607.41,4,1,1
T61698,2748,2023-05-24,1167.78,6,3,0
T61693,2748,2023-05-27,5329.64,1,2,0
T61697,2748,2023-06-03,3147.84,3,1,1
T61694,2748,2023-06-14,1795.28,3,4,0
T61690,2748,2023-06-21,203.63,6,2,0
T61712,2748,2023-06-30,214.93,2,2,1
T61725,2749,2023-01-13,1834.97,4,2,1
